Pitcher,Date,PitchCall,TaggedPitchType,PlateLocHeight,PlateLocSide,PlayResult,Angle,TaggedHitType,ExitSpeed,Strikes,Balls,xwOBACON_value,PitchofPA,woba_value,Run_Value,BatterSide,RelSpeed,InducedVertBreak,HorzBreak,SpinAxis,SpinRate,RelHeight,RelSide,Extension,wStuff_plus_2,Stuff_plus,VertApprAngle,pitchzone
Pitcher 3,2024-03-22,FoulBallNotFieldable,Slider,3.06478,-0.54495,Undefined,18.32107,Undefined,70.22831,2,0,0.768,3,0,0,Right,80.97985,4.8261,13.57099,255.035936,2580.235868,5.70104,-1.07195,4.87064,188.81676056081682,117.72450090247835,-6.388343,Heart
Pitcher 3,2024-03-22,InPlay,Slider,2.98479,-0.11134,Out,28.45585,FlyBall,99.79416,2,0,1.078,5,0,-0.18075752399999997,Right,80.83873,2.68374,7.33689,261.018925,2681.589988,5.68146,-1.0135,4.74033,137.58155334638911,110.23627830960046,-6.79489,Heart
Pitcher 3,2024-03-22,StrikeCalled,Slider,1.98487,0.47532,Undefined,NA,Undefined,NA,1,0,NA,2,0,-0.059661138,Left,79.93914,3.61201,7.3304,252.562777,2631.384194,5.8348,-0.76287,4.94674,157.2040947605804,113.10418820859765,-7.89514,Heart
Pitcher 3,2024-03-22,StrikeSwinging,Slider,1.56034,1.15691,Undefined,NA,Undefined,NA,2,0,NA,3,0,-0.18075752399999997,Left,79.11962,-1.3802,11.36209,283.510117,2737.041054,5.85991,-0.62531,4.9498,113.69925652560202,106.74578877425466,-8.892242,Chase
Pitcher 3,2024-03-22,BallCalled,Slider,2.34159,-1.43025,Undefined,NA,Undefined,NA,2,1,NA,4,0,0.04076949600000001,Right,82.3804,2.9548,5.78733,254.066362,2825.743289,5.7451,-0.9905,4.78475,168.55078122688806,114.7625500767503,-7.277924,Chase
Pitcher 3,2024-03-22,FoulBallNotFieldable,Slider,2.40685,0.71888,Undefined,73.820567,Undefined,74.63251,2,2,0.002,5,0,0,Right,82.5205,6.11079,6.48788,233.188861,2680.091566,5.89946,-0.89198,4.87287,203.61246386902644,119.88694984752438,-7.06083,Shadow
Pitcher 3,2024-03-22,BallCalled,Slider,4.03869,-0.99074,Undefined,NA,Undefined,NA,1,1,NA,3,0,0.049822701999999996,Right,80.30865,11.19205,7.38028,216.752199,2513.697969,5.82569,-1.03793,4.83016,195.84113269228035,118.75113990630764,-5.05143,Chase
Pitcher 3,2024-03-22,InPlay,Slider,1.56177,0.15495,Out,-5.006045,GroundBall,92.85567,2,2,0.237,5,0,-0.24428350499999998,Right,81.23865,-1.7185,6.20189,297.550023,2489.545734,5.76988,-1.155,4.6183,144.08786846603937,111.18720128862627,-8.704135,Shadow
Pitcher 3,2024-03-22,InPlay,Slider,2.33986,-0.51901,Single,14.797775,LineDrive,99.35601,1,0,0.749,2,0.9,0.506581338,Right,80.59547,5.59922,2.94079,212.604113,2472.800642,5.76897,-1.29758,4.82035,152.63302987664022,112.436109494791,-7.09129,Heart
Pitcher 3,2024-03-22,StrikeCalled,Slider,2.63919,0.08799,Undefined,NA,Undefined,NA,1,1,NA,3,0,-0.06520830700000001,Left,80.09326,4.97233,5.80048,237.091692,2569.099098,5.70049,-0.96784,4.81211,161.66014579353003,113.75545720572106,-6.903507,Heart
Pitcher 3,2024-03-22,FoulBallNotFieldable,Slider,2.71583,0.93962,Undefined,61.950746,Undefined,71.35461,2,1,0.013,4,0,0,Left,80.96313,5.73414,10.35449,247.486684,2585.436473,5.77619,-0.76261,4.84992,197.73261803919064,119.02758776470222,-6.856622,Shadow
Pitcher 3,2024-03-22,InPlay,Slider,1.99786,0.95794,Out,NA,GroundBall,NA,2,1,NA,5,0,-0.20351400899999997,Left,80.30796,-3.44232,8.39926,300.314428,2586.249568,5.78721,-0.66272,4.93461,162.31711801044457,113.85147622203934,-8.490812,Shadow
Pitcher 3,2024-03-22,FoulBallNotFieldable,Slider,3.25487,-0.58843,Undefined,NA,Undefined,NA,1,1,NA,3,0,-0.06520830700000001,Right,80.48246,6.11654,14.53894,252.48087,2587.802619,5.78291,-1.21577,4.75469,211.14748708552497,120.98822247147416,-6.350145,Shadow
Pitcher 3,2024-03-22,BallCalled,Slider,1.24111,0.7058,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,79.38368,3.41862,4.13268,243.664808,2568.210312,5.85431,-0.91366,4.87883,166.2739477900552,114.4297821129055,-8.778016,Shadow
Pitcher 3,2024-03-22,FoulBallNotFieldable,Slider,2.0872,0.04656,Undefined,15.455947,Undefined,95.30068,0,1,0.703,2,0,-0.054525726,Right,78.90431,2.81839,8.66693,260.970621,2698.933881,5.81414,-1.07974,4.89192,115.88639412791476,107.06544734690036,-7.987776,Heart
Pitcher 3,2024-03-22,BallinDirt,Slider,1.36796,-1.04122,Undefined,NA,Undefined,NA,1,0,NA,2,0,0.028303653999999998,Right,80.74642,4.37445,2.73807,221.139895,2532.630148,5.78855,-1.06448,4.85245,162.83360097813934,113.92696219424087,-8.317676,Shadow
Pitcher 3,2024-03-22,BallCalled,Slider,3.22416,-0.91048,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Left,79.39102,6.02563,5.63953,230.098062,2635.026282,5.72294,-1.03609,4.69916,159.83442599615043,113.4886212353348,-6.332086,Shadow
Pitcher 2,2024-03-23,BallCalled,Slider,1.286,-1.56776,Undefined,NA,Undefined,NA,2,0,NA,3,0,0.022756484999999993,Right,83.43595,2.52114,-7.54146,99.204031,2374.478968,5.87738,1.72222,5.47007,152.87068717003234,112.47084402228678,-8.480216,Chase
Pitcher 2,2024-03-23,InPlay,Slider,2.49629,0.03926,Single,10.966885,LineDrive,95.30346,2,1,0.737,4,0.9,0.5434859910000001,Right,80.95576,-0.68823,-8.40469,76.960385,2385.154197,5.80638,1.8619,5.63392,119.47702841042319,107.59023235742083,-7.611125,Heart
Pitcher 2,2024-03-23,BallCalled,Slider,1.90718,-3.37779,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,84.22081,1.42402,-14.54229,90.580864,2323.268294,5.84471,1.65294,5.69347,236.77764083696707,124.73416801976185,-7.824943,Waste
Pitcher 1,2024-03-24,BallCalled,Cutter,1.37007,-1.28414,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,88.83034,11.17906,1.34484,187.553741,2530.695539,5.5922,1.67783,6.02965,70.14615981763605,100.38033617847502,-6.84477,Chase
Pitcher 1,2024-03-24,StrikeCalled,Cutter,2.93919,-1.10161,Undefined,NA,Undefined,NA,0,1,NA,2,0,-0.054525726,Right,89.02679,16.18328,-1.62142,173.818844,2580.217452,5.53865,1.81873,5.98365,115.35294605748841,106.98748185968421,-4.732582,Shadow
Pitcher 1,2024-03-24,BallCalled,Cutter,2.62156,-1.42865,Undefined,NA,Undefined,NA,1,2,NA,4,0,0.103709858,Right,88.34795,13.89331,-1.66083,172.621499,2601.989063,5.53995,1.84959,5.79092,122.89344723234083,108.08955510831649,-5.259384,Chase
Pitcher 1,2024-03-24,InPlay,Cutter,2.30323,0.06389,Out,16.505984,FlyBall,96.6213,1,0,0.611,2,0,-0.24041866199999998,Right,88.29885,13.94847,-0.04228,179.813251,2622.47407,5.45855,1.83511,5.88573,124.312640777429,108.29697570336782,-5.46961,Heart
Pitcher 1,2024-03-24,StrikeSwinging,Cutter,3.28714,-0.19973,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,89.54429,17.34741,-1.4637,174.898573,2605.698717,5.65675,1.73443,5.5729,95.61343752466745,104.10247676642575,-4.243952,Shadow
Pitcher 1,2024-03-24,BallCalled,Curveball,1.63407,-0.67926,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Left,79.63074,-11.54335,-18.76521,55.305609,2744.020036,5.58692,1.86931,5.99111,197.7477304019472,119.02979649464356,-9.46983,Shadow
Pitcher 1,2024-03-24,BallCalled,Cutter,2.51218,1.13565,Undefined,NA,Undefined,NA,1,1,NA,3,0,0.049822701999999996,Left,87.77967,9.70312,-0.49969,176.773059,2649.11506,5.52438,1.91384,6.02568,112.15269482074154,106.51975283277504,-5.669301,Chase
Pitcher 1,2024-03-24,StrikeCalled,Cutter,2.16214,0.19946,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,88.46361,13.49851,0.96882,184.389541,2656.707549,5.57284,1.74755,6.27282,90.46851542337949,103.3505266131606,-5.724927,Heart
Pitcher 1,2024-03-24,BallCalled,Curveball,1.5187,-1.6433,Undefined,NA,Undefined,NA,1,0,NA,2,0,0.028303653999999998,Right,81.60701,-10.67961,-17.73414,55.739528,2799.623182,5.49996,1.79106,5.81325,228.7366321727084,123.55894367652405,-9.221234,Chase
Pitcher 1,2024-03-24,BallCalled,Cutter,2.1511,-1.84679,Undefined,NA,Undefined,NA,1,2,NA,4,0,0.103709858,Right,88.2288,12.843,-1.51008,172.748907,2615.820574,5.46516,1.75681,5.77124,109.22618100155375,106.09203158227837,-5.739557,Waste
Pitcher 1,2024-03-24,FoulBallFieldable,Cutter,1.58729,-0.80782,Undefined,42.646634,Undefined,75.73218,2,3,0.092,6,0,0,Right,89.20477,12.84997,-2.12138,169.925162,2622.121155,5.53211,1.59893,6.35486,113.88048692435493,106.77227629407238,-6.323995,Shadow
Pitcher 1,2024-03-24,StrikeSwinging,Cutter,3.02735,-1.31846,Undefined,NA,Undefined,NA,2,3,NA,7,0,-0.332505049,Right,88.86509,12.4704,-5.73386,153.731629,2679.386857,5.49051,1.6982,6.57762,205.86165440729275,120.21567769542484,-4.760603,Chase
Pitcher 1,2024-03-26,BallCalled,Cutter,2.19481,-2.28026,Undefined,NA,Undefined,NA,1,0,NA,2,0,0.028303653999999998,Right,86.75221,8.09654,-5.17555,143.481424,2452.12276,5.54897,1.6505,5.34095,154.92676304452635,112.77134741932821,-6.360417,Waste
Pitcher 1,2024-03-26,BallCalled,Cutter,1.86319,-1.61554,Undefined,NA,Undefined,NA,1,1,NA,3,0,0.049822701999999996,Right,87.52555,11.07863,-3.06,163.028441,2497.999085,5.52121,1.63127,5.22883,148.66111424516512,111.85559874865234,-6.33775,Chase
Pitcher 1,2024-03-26,InPlay,Cutter,2.9692,0.0804,FieldersChoice,NA,Bunt,NA,0,0,NA,1,0,-0.285695997,Right,87.39232,5.97929,-3.6365,142.39391,2388.294705,5.59625,1.66094,5.26599,169.18469701131738,114.85519930678228,-5.808121,Heart
Pitcher 1,2024-03-26,BallCalled,Curveball,1.27998,-1.5060500000000001,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,78.89003,-17.04473,-17.58855,43.082337,2776.256777,5.66232,1.63379,4.85626,171.98743745023876,115.26483060170156,-10.55018,Chase
Pitcher 1,2024-03-26,BallCalled,Cutter,1.26987,-2.45712,Undefined,NA,Undefined,NA,0,1,NA,2,0,0.06134265,Right,84.87602,12.45682,-5.20843,154.81871,2502.004529,5.64951,1.64461,5.26993,192.70785574205172,118.29319942896653,-7.298465,Waste
Pitcher 1,2024-03-26,FoulBallNotFieldable,Curveball,2.03782,0.10898,Undefined,NA,Undefined,NA,1,0,NA,2,0,-0.059661138,Left,78.98564,-18.3243,-18.35694,42.395377,2822.13169,5.60738,1.70084,4.99305,149.8215679639319,112.02520352293364,-9.834857,Heart
Pitcher 1,2024-03-26,BallCalled,Cutter,1.4144,-1.3157,Undefined,NA,Undefined,NA,2,1,NA,4,0,0.04076949600000001,Left,86.13448,11.25945,-2.44339,166.440998,2573.263017,5.58547,1.6775,5.40387,147.50784292708062,111.68704370985537,-6.990896,Chase
Pitcher 1,2024-03-26,BallCalled,Curveball,0.85686,-0.81598,Undefined,NA,Undefined,NA,2,2,NA,5,0,0.088221544,Left,79.23226,-14.2506,-22.72438,54.845931,2823.854429,5.56654,1.66826,5.07782,173.66412795208248,115.50988536735565,-10.618744,Chase
Pitcher 1,2024-03-26,InPlay,Curveball,1.53791,-0.31695,Single,30.328505,Popup,72.87132,0,0,0.506,1,0.9,0.461304003,Right,78.9813,-15.59414,-19.23729,47.826013,2841.953445,5.53666,1.50895,5.18145,140.1419570176157,110.61049115385666,-10.067839,Shadow
Pitcher 3,2024-03-28,BallCalled,Slider,0.88746,1.2602,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,81.64541,4.30673,2.49984,220.573068,2475.02156,5.66253,-0.94713,5.14441,174.6444201682656,115.65315884510548,-8.685995,Chase
Pitcher 3,2024-03-28,FoulBallNotFieldable,Slider,2.40227,0.32492,Undefined,20.543978,Undefined,99.74909,0,1,0.55,2,0,-0.054525726,Right,80.26757,-1.85291,8.37256,291.756761,2449.432364,5.81342,-1.09861,5.05605,146.68246091639531,111.56641095444752,-7.973011,Heart
Pitcher 3,2024-03-28,InPlay,Slider,2.29328,0.00253,Out,29.696033,FlyBall,81.39769,1,0,0.077,2,0,-0.24041866199999998,Right,81.10843,6.01107,9.33245,243.856323,2538.419761,5.77663,-0.99655,4.91183,196.79983649891233,118.89125815496924,-7.253522,Heart
Pitcher 3,2024-03-28,InPlay,Slider,1.88667,-0.15596,FieldersChoice,-60.928413,GroundBall,59.88078,2,1,0.212,4,0,-0.20351400899999997,Right,80.89063,5.92087,8.21682,243.317349,2411.362896,5.78812,-1.02758,4.88619,183.5007060100575,116.94753908352122,-7.870183,Heart
Pitcher 3,2024-03-28,BallCalled,Slider,4.12249,-1.02477,Undefined,NA,Undefined,NA,2,1,NA,5,0,0.04076949600000001,Right,81.85625,0.15339,2.99882,291.727303,2382.886763,5.82287,-0.92982,4.86907,175.32864081043343,115.75316032357617,-5.817045,Chase
Pitcher 3,2024-03-28,BallCalled,Slider,0.30828,-0.75138,Undefined,NA,Undefined,NA,2,2,NA,6,0,0.088221544,Right,82.59955,1.72807,1.33969,254.605611,2372.814968,5.71917,-1.038,5.08359,143.21108255365857,111.0590556552783,-9.483659,Waste
Pitcher 3,2024-03-28,BallCalled,Slider,3.97868,-0.31916,Undefined,NA,Undefined,NA,2,0,NA,3,0,0.022756484999999993,Right,80.34961,5.46134,11.27717,250.879326,2583.377847,5.94428,-0.77403,4.75454,193.31717098684402,118.3822531955131,-5.846967,Chase
Pitcher 3,2024-03-28,InPlay,Slider,3.50083,0.39485,Out,48.891201,Popup,82.96659,2,1,0.012,4,0,-0.20351400899999997,Right,80.54143,7.59658,8.42918,234.201111,2513.184262,5.94691,-0.68348,5.05899,181.15037945177298,116.60402981731042,-6.12023,Shadow
Pitcher 3,2024-03-28,BallCalled,Slider,3.40039,-1.05017,Undefined,NA,Undefined,NA,1,1,NA,3,0,0.049822701999999996,Right,80.81883,8.73965,8.82768,230.176966,2442.888994,5.84871,-0.79981,4.85725,186.75363655365825,117.4229673937398,-5.940106,Shadow
Pitcher 3,2024-03-28,InPlay,Slider,2.33987,-0.23039,Single,12.881443,LineDrive,90.93174,1,0,0.816,2,0.9,0.506581338,Right,81.29297,3.88488,4.39764,242.189828,2621.115914,5.85339,-0.82907,5.00834,164.4563800347682,114.16413759482509,-7.516684,Heart
Pitcher 3,2024-03-28,InPlay,Slider,2.10463,-0.4657,Single,8.860762,LineDrive,104.63499,2,3,0.665,9,0.9,0.414494951,Right,82.17213,2.07807,4.13433,261.98128,2517.719415,5.81289,-0.98545,5.18552,174.28389635048805,115.60046690250724,-7.778863,Heart
Pitcher 3,2024-03-28,StrikeSwinging,Slider,1.54461,-0.25834,Undefined,NA,Undefined,NA,0,1,NA,2,0,-0.054525726,Right,80.71576,6.1791,4.42642,223.574701,2434.299099,5.75619,-0.97487,5.14521,161.91501390782463,113.79270716088719,-8.07431,Shadow
Pitcher 3,2024-03-28,InPlay,Slider,1.94862,-0.11477,Out,32.410891,FlyBall,91.07056,1,2,0.141,4,0,-0.31854501799999996,Right,80.89306,6.49315,4.87563,223.710495,2529.18379,5.8388,-0.97463,5.33098,159.47200781724422,113.4356524245716,-7.640533,Heart
Pitcher 3,2024-03-28,BallCalled,Slider,3.6466,-0.97218,Undefined,NA,Undefined,NA,0,1,NA,2,0,0.06134265,Right,78.98533,5.53209,8.30308,246.477402,2431.91111,5.92488,-0.84439,4.94223,169.7833842182469,114.94269974471814,-6.44507,Shadow
Pitcher 3,2024-03-28,InPlay,Slider,2.62034,-0.23428,Out,71.331889,Popup,78.29975,2,1,0.005,4,0,-0.20351400899999997,Right,80.77992,5.58457,3.77914,224.239632,2620.529983,5.82461,-0.96598,5.12367,169.574975373908,114.91223999054553,-7.149058,Heart
Pitcher 3,2024-03-28,FoulBallNotFieldable,Slider,1.45969,0.71741,Undefined,NA,Undefined,NA,1,0,NA,2,0,-0.059661138,Right,80.01439,2.8028,4.79189,256.297563,2519.150329,5.85007,-1.03023,5.0121,126.55113301219296,108.6241399530641,-8.662085,Shadow
Pitcher 3,2024-03-28,StrikeSwinging,Slider,0.64029,0.23086,Undefined,NA,Undefined,NA,2,1,NA,4,0,-0.20351400899999997,Right,81.12359,6.36217,7.72843,238.577523,2441.356743,5.70889,-1.10709,5.23795,162.27843838317847,113.8458230457466,-8.966153,Chase
Pitcher 2,2024-03-28,BallCalled,Slider,0.63696,-2.11327,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,83.6765,-1.89421,-11.46831,73.944218,2400.883322,5.81801,1.61214,5.75425,206.46473323348312,120.3038199854065,-9.52923,Waste
Pitcher 2,2024-03-28,InPlay,Slider,1.98843,-0.63829,Out,NA,GroundBall,NA,2,2,NA,5,0,-0.24428350499999998,Right,82.49791,-1.54091,-11.35288,75.084399,2416.164997,5.83563,1.49701,5.64328,184.0560443372217,117.02870391595292,-8.224062,Shadow
Pitcher 2,2024-03-28,BallCalled,Slider,0.60975,-1.68538,Undefined,NA,Undefined,NA,1,0,NA,2,0,0.028303653999999998,Right,82.51747,-5.13012,-12.7552,62.699302,2476.057545,5.87816,1.5121,5.58088,226.21553383246072,123.19047545756476,-10.011349,Waste
Pitcher 2,2024-03-28,StrikeCalled,Slider,2.36057,-1.09091,Undefined,NA,Undefined,NA,1,0,NA,2,0,-0.059661138,Right,80.29891,-0.46579,-12.86658,81.031449,2475.051042,5.79254,1.66161,5.79887,169.48391389190783,114.89893100471474,-7.912967,Shadow
Pitcher 2,2024-03-28,InPlay,Slider,1.68932,-0.30569,Out,-20.32302,GroundBall,65.84795,2,0,0.044,3,0,-0.18075752399999997,Right,80.81202,-6.0826,-14.86772,62.747799,2496.544801,5.83663,1.61811,5.58659,154.93383756302154,112.77238138741596,-9.122072,Shadow
Pitcher 1,2024-03-29,StrikeCalled,Curveball,3.00524,0.35955,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Left,79.74745,-12.28406,-17.60367,51.45619,2655.449808,5.40163,1.74378,5.33008,115.62142614521962,107.02672125712184,-7.999609,Heart
Pitcher 1,2024-03-29,BallCalled,Cutter,0.86181,-1.48182,Undefined,NA,Undefined,NA,1,0,NA,2,0,0.028303653999999998,Right,88.6928,10.29808,-3.65977,158.36071,2661.045084,5.32245,1.5879,5.84725,154.74361235421458,112.7445792415134,-7.195072,Chase
Pitcher 1,2024-03-29,BallCalled,Cutter,3.42172,-1.59675,Undefined,NA,Undefined,NA,2,1,NA,5,0,0.04076949600000001,Right,87.39329,12.52469,-6.94654,148.594272,2624.264581,5.38365,1.72044,5.54695,229.61631943321817,123.6875133530601,-4.473169,Chase
Pitcher 1,2024-03-29,BallCalled,Cutter,1.76693,-2.15097,Undefined,NA,Undefined,NA,2,2,NA,6,0,0.088221544,Right,87.42736,8.7391,-2.96358,158.592006,2558.927697,5.31673,1.72815,5.83255,170.37724432246677,115.0294946830272,-6.499456,Waste
Pitcher 1,2024-03-29,BallCalled,Curveball,0.65246,-1.084,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Left,79.97728,-8.62284,-16.34025,58.174049,2596.495186,5.34423,1.70477,5.56973,139.2984998987213,110.4872166518644,-9.96097,Chase
Pitcher 1,2024-03-29,BallCalled,Curveball,3.4627,0.3838,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,79.95308,-11.29375,-18.1058,54.582108,2709.599035,5.39724,1.7022,5.52206,168.9104661419703,114.8151194104931,-7.34074,Shadow
Pitcher 1,2024-03-29,BallCalled,Cutter,2.31108,-1.24636,Undefined,NA,Undefined,NA,1,1,NA,3,0,0.049822701999999996,Right,87.95533,9.03233,-1.68744,167.883785,2556.388229,5.34838,1.76882,5.88733,112.18826793662775,106.52495198048149,-5.892234,Chase
Pitcher 1,2024-03-29,InPlay,Cutter,2.34409,-0.91414,Out,20.155037,FlyBall,92.20506,1,2,0.33,4,0,-0.31854501799999996,Right,86.04878,7.46981,-0.51665,175.222185,2571.700394,5.34643,1.69149,5.5648,148.15106603008326,111.78105324029423,-6.176258,Shadow
Pitcher 3,2024-04-12,StrikeSwinging,Slider,1.7209700000000001,0.66631,Undefined,NA,Undefined,NA,0,1,NA,2,0,-0.054525726,Right,81.61198,5.96788,10.94449,247.464134,2653.890553,5.90499,-0.85782,4.84358,226.12208090820508,123.1768169532505,-7.938388,Shadow
Pitcher 3,2024-04-12,BallCalled,Slider,2.23666,1.80776,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,83.42791,1.37036,7.45575,272.036817,2722.73504,5.95543,-0.81017,4.70262,181.30978741942988,116.62732790489103,-7.80161,Waste
Pitcher 3,2024-04-12,StrikeCalled,Slider,3.31905,0.67446,Undefined,NA,Undefined,NA,2,1,NA,4,0,-0.20351400899999997,Right,83.14853,1.7137,9.7976,267.525181,2690.65439,5.8808,-0.76692,4.83057,181.24003625284627,116.61713350362112,-6.446056,Shadow
Pitcher 3,2024-04-12,StrikeCalled,Slider,2.36217,-0.47052,Undefined,NA,Undefined,NA,0,1,NA,2,0,-0.054525726,Right,81.41943,1.60705,9.88323,269.126998,2541.917961,5.83661,-0.95641,5.06436,152.02449971543635,112.34717047123044,-7.619894,Heart
Pitcher 3,2024-04-12,BallCalled,Slider,3.69448,-1.58777,Undefined,NA,Undefined,NA,1,1,NA,3,0,0.049822701999999996,Right,81.27616,9.52272,5.61709,214.750733,2484.406678,5.91446,-1.02631,4.73164,193.10838808952798,118.3517387720592,-5.618024,Chase
Pitcher 3,2024-04-12,BallCalled,Slider,2.31053,1.42408,Undefined,NA,Undefined,NA,1,0,NA,2,0,0.028303653999999998,Right,82.86959,9.65209,8.38489,225.62428,2643.497318,5.93573,-0.73268,4.92848,222.56397748320353,122.65678645267334,-6.942036,Chase
Pitcher 3,2024-04-12,StrikeSwinging,Slider,1.60731,0.77778,Undefined,NA,Undefined,NA,1,1,NA,3,0,-0.06520830700000001,Right,82.05289,11.03438,7.34382,217.673214,2607.066311,5.95355,-0.83739,4.81505,212.94572027390092,121.25104116823681,-7.666089,Shadow
Pitcher 3,2024-04-12,StrikeSwinging,Slider,0.69803,1.22488,Undefined,NA,Undefined,NA,2,1,NA,4,0,-0.20351400899999997,Right,83.00629,7.62772,8.98827,236.571208,2696.896715,5.91568,-0.70651,4.88473,213.06874941163176,121.26902234990516,-8.86461,Chase
Pitcher 3,2024-04-12,StrikeSwinging,Slider,2.18258,-0.70243,Undefined,NA,Undefined,NA,2,0,NA,3,0,-0.18075752399999997,Right,83.02131,6.26244,8.70426,243.057161,2620.290621,5.84781,-0.87003,4.85323,227.2975488233169,123.34861611007452,-7.439809,Shadow
Pitcher 3,2024-04-12,BallCalled,Slider,3.43511,-1.11088,Undefined,NA,Undefined,NA,0,0,NA,1,0,0.037552045,Right,81.1115,4.2404,6.51843,248.0431,2664.110354,5.85552,-0.90199,4.91625,159.65860998523476,113.46292504912405,-6.384003,Chase
Pitcher 3,2024-04-12,FoulBallNotFieldable,Slider,1.87103,0.90582,Undefined,NA,Undefined,NA,1,1,NA,3,0,-0.06520830700000001,Right,81.84084,7.49225,7.738,232.461219,2590.645105,5.77509,-1.06433,5.10428,189.01563130845523,117.75356662713321,-7.55045,Shadow
Pitcher 3,2024-04-12,BallCalled,Slider,3.52511,-1.36,Undefined,NA,Undefined,NA,2,2,NA,5,0,0.088221544,Right,81.26761,4.01603,12.3504,257.15773,2492.947689,5.70051,-1.19316,4.95091,212.0197559497268,121.1157079208575,-5.954595,Chase
Pitcher 3,2024-04-12,StrikeCalled,Slider,2.55283,0.90813,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,78.33393,5.5941,8.29308,242.961558,2369.304168,6.02232,-0.80096,4.84455,171.56370533442984,115.20290052323718,-7.49511,Shadow
Pitcher 3,2024-04-12,BallCalled,Slider,0.18261,1.1995,Undefined,NA,Undefined,NA,1,0,NA,2,0,0.028303653999999998,Right,80.75373,9.98579,3.06603,199.940224,2516.691812,5.93755,-0.7752,4.93657,176.5772704853506,115.93565235298713,-9.330331,Waste
Pitcher 3,2024-04-12,InPlay,Slider,1.13077,0.36726,Single,NA,GroundBall,NA,2,2,NA,5,0.9,0.502716495,Right,79.58168,4.95288,6.15441,240.983203,2518.679688,5.81924,-0.76509,4.95633,156.45488301196443,112.99468802995378,-8.776844,Chase
Pitcher 3,2024-04-12,InPlay,Slider,2.1727,1.38667,Out,NA,Bunt,NA,1,0,NA,2,0,-0.24041866199999998,Right,79.4733,3.55536,5.83835,250.402973,2487.501561,5.8284,-1.03429,5.13592,158.2013931421864,113.24994720283237,-7.814542,Chase
Pitcher 3,2024-04-12,InPlay,Slider,2.05559,-0.40018,Out,24.921022,FlyBall,80.65782,0,0,0.35,1,0,-0.285695997,Right,80.3835,4.45166,4.19862,234.991792,2535.849542,5.90194,-1.19137,4.85723,153.33149291410865,112.53819255411331,-7.864728,Heart
Pitcher 3,2024-04-12,InPlay,Slider,2.46168,0.10756,Double,13.650242,LineDrive,99.89222,0,0,0.847,1,1.25,0.750304003,Right,78.9725,-1.21429,8.62394,287.679328,2522.84145,5.84142,-1.10961,4.91403,133.9732807491635,109.70891539154441,-8.01848,Heart
Pitcher 3,2024-04-12,InPlay,Slider,2.03088,-0.77074,Double,27.206209,FlyBall,88.75348,2,0,0.103,3,1.25,0.855242476,Right,81.0067,1.16847,6.82087,273.181821,2544.019523,5.77411,-1.06629,4.95234,129.80406380095476,109.0995682991139,-8.011024,Shadow
Pitcher 3,2024-04-12,StrikeSwinging,Slider,1.01458,0.32536,Undefined,NA,Undefined,NA,0,0,NA,1,0,-0.045277334999999995,Right,81.19036,9.16489,2.18591,196.31459,2506.033429,5.69214,-1.08943,5.18203,152.01815462643748,112.34624311206908,-8.329119,Chase
Pitcher 3,2024-04-12,InPlay,Slider,2.52568,-0.27913,HomeRun,23.651674,FlyBall,100.43597,1,0,0.915,2,2,1.421581338,Right,80.60198,9.71304,2.02882,194.024181,2509.568281,5.88987,-1.05227,4.996,172.5921485587759,115.35321145602623,-6.916111,Heart
Pitcher 3,2024-04-12,BallCalled,Slider,3.439,-0.85178,Undefined,NA,Undefined,NA,1,3,NA,5,0.7,0.186745124,Right,80.42347,9.45001,7.29851,222.329866,2520.725152,5.78875,-1.27884,5.26542,176.89474931099676,115.98205310442773,-5.825606,Shadow
Pitcher 3,2024-04-12,InPlay,Slider,1.95391,-0.1304,Error,NA,GroundBall,NA,2,0,NA,4,0,0.103242476,Right,80.9506,7.99867,5.05288,216.763527,2475.638018,5.95199,-0.95195,5.16304,180.16886070556228,116.46057707747961,-7.544134,Heart
Pitcher 3,2024-04-12,InPlay,Slider,2.03205,-0.08599,Single,9.606264,Bunt,23.23376,0,0,0.285,1,0.9,0.461304003,Right,78.97704,8.88264,6.25008,221.294579,2504.532883,5.88348,-1.15626,5.00335,171.25506603429704,115.15779170244853,-7.71738,Heart
